gene_id	At_name	Bn_name
GSBRNA2T00083518001	AT1G20140	BnaAnng29500D
GSBRNA2T00083519001	AT3G46990	BnaAnng29510D
GSBRNA2T00083522001	AT5G35790	BnaA08g30000D
GSBRNA2T00083524001	AT5G49000	BnaCnng62190D
GSBRNA2T00083525001	AT4G33840	BnaAnng29520D
GSBRNA2T00083526001	AT2G22125	BnaCnng13700D
GSBRNA2T00083534001	AT2G22120	BnaCnng13720D
GSBRNA2T00083537001	AT2G22000	BnaCnng13730D
GSBRNA2T00083538001	AT2G21990	BnaCnng13740D
GSBRNA2T00083543001	AT2G21960	BnaCnng13750D
GSBRNA2T00083544001	AT2G21950	BnaCnng13760D
GSBRNA2T00083545001	AT2G21940	BnaCnng13770D
GSBRNA2T00083546001	amor|GSBR	BnaCnng13780D
GSBRNA2T00083551001	AT2G21900	BnaCnng13810D
GSBRNA2T00083559001	AT5G28823	BnaCnng13830D
GSBRNA2T00083561001	AT2G21880	BnaCnng13850D
GSBRNA2T00083562001	AT2G44770	BnaCnng13860D
GSBRNA2T00083563001	AT3G21660	BnaCnng13870D
GSBRNA2T00083568001	AT2G21870	BnaCnng13880D
GSBRNA2T00083569001	AT2G21860	BnaCnng13890D
GSBRNA2T00083570001	AT2G21800	BnaCnng13900D
GSBRNA2T00083571001	AT2G34770	BnaCnng13910D
GSBRNA2T00083576001	AT1G23995	BnaC03g66030D
GSBRNA2T00083578001	AT4G34510	BnaC03g66040D
GSBRNA2T00083582001	AT4G34490	BnaC03g66050D
GSBRNA2T00083586001	AT4G34460	BnaC03g66080D
GSBRNA2T00083587001	AT4G34450	BnaC03g66090D
GSBRNA2T00083588001	AT4G34440	BnaC03g66100D
GSBRNA2T00083589001	AT4G34430	BnaC03g66110D
GSBRNA2T00083593001	AT4G34419	BnaC03g66120D
GSBRNA2T00083596001	AT4G34410	BnaC03g66140D
GSBRNA2T00083598001	AT4G11850	BnaC03g66150D
GSBRNA2T00083599001	AT4G34390	BnaC03g66160D
GSBRNA2T00083600001	AT4G34380	BnaC03g66170D
GSBRNA2T00083602001	AT4G34360	BnaC03g66180D
GSBRNA2T00083603001	AT4G34350	BnaC03g66190D
GSBRNA2T00083604001	AT5G49220	BnaC03g66200D
GSBRNA2T00083607001	AT4G34320	BnaC03g66210D
GSBRNA2T00083608001	AT4G33930	BnaC03g66220D
GSBRNA2T00083610001	AT4G34290	BnaC03g66230D
GSBRNA2T00083616001	AT1G50200	BnaC05g50520D
GSBRNA2T00083618001	AT3G28220	BnaC05g50540D
GSBRNA2T00083623001	AT4G27680	BnaC05g50560D
GSBRNA2T00083625001	AT3G43610	BnaC05g50580D
GSBRNA2T00083627001	AT1G50030	BnaC05g50600D
GSBRNA2T00083629001	AT1G50010	BnaC05g50610D
GSBRNA2T00083632001	AT1G50000	BnaC05g50640D
GSBRNA2T00083633001	AT1G49990	BnaC05g50650D
GSBRNA2T00083634001	AT5G49420	BnaC05g50660D
GSBRNA2T00083635001	AT1G49970	BnaC05g50670D
GSBRNA2T00083637001	amor|GSBR	BnaC05g50680D
GSBRNA2T00083638001	AT1G49950	BnaC05g50690D
GSBRNA2T00083653001	AT1G28270	BnaC05g21740D
GSBRNA2T00083655001	AT1G28260	BnaC05g21730D
GSBRNA2T00083656001	AT1G28250	BnaC05g21720D
GSBRNA2T00083658001	AT1G28240	BnaC05g21710D
GSBRNA2T00083659001	AT1G28230	BnaC05g21700D
GSBRNA2T00083662001	AT5G15670	BnaC05g21680D
GSBRNA2T00083663001	AT1G47790	BnaC05g21670D
GSBRNA2T00083668001	AT1G27650	BnaC05g21650D
GSBRNA2T00083669001	AT1G28190	BnaC05g21640D
GSBRNA2T00083675001	AT1G71720	BnaC05g21630D
GSBRNA2T00083676001	AT1G28160	BnaC05g21620D
GSBRNA2T00083678001	AT5G59440	BnaC05g21600D
GSBRNA2T00083685001	AT2G18350	BnaA07g02030D
GSBRNA2T00083687001	AT2G18328	BnaA07g02020D
GSBRNA2T00083691001	AT2G18300	BnaA07g02010D
GSBRNA2T00083693001	AT2G18280	BnaA07g02000D
GSBRNA2T00083695001	AT2G18260	BnaA07g01990D
GSBRNA2T00083696001	AT2G18250	BnaA07g01980D
GSBRNA2T00083697001	AT2G18245	BnaA07g01970D
GSBRNA2T00083699001	AT2G18240	BnaA07g01960D
GSBRNA2T00083700001	AT2G18230	BnaA07g01950D
GSBRNA2T00083701001	AT2G18220	BnaA07g01940D
GSBRNA2T00083702001	AT2G18170	BnaA07g01930D
GSBRNA2T00083704001	AT5G13370	BnaA07g01920D
GSBRNA2T00083705001	AT5G13360	BnaA07g01910D
GSBRNA2T00083708001	AT2G18160	BnaA07g01890D
GSBRNA2T00083709001	AT2G18150	BnaA07g01880D
GSBRNA2T00083710001	AT4G36350	BnaA07g01870D
GSBRNA2T00083712001	AT2G18120	BnaA07g01860D
GSBRNA2T00083715001	AT3G22450	BnaC01g31500D
GSBRNA2T00083716001	AT3G22440	BnaC01g31510D
GSBRNA2T00083719001	AT3G22425	BnaC01g31520D
GSBRNA2T00083733001	AT4G20330	BnaC01g31580D
GSBRNA2T00083734001	AT3G22400	BnaC01g31590D
GSBRNA2T00083735001	AT3G22380	BnaC01g31600D
GSBRNA2T00083736001	AT5G42300	BnaC01g31610D
GSBRNA2T00083737001	AT3G22360	BnaC01g31620D
GSBRNA2T00083738001	AT3G22330	BnaC01g31630D
GSBRNA2T00083740001	AT3G22330	BnaC01g31640D
GSBRNA2T00083741001	AT5G26000	BnaC01g31650D
GSBRNA2T00083742001	AT3G22270	BnaC01g31660D
GSBRNA2T00083744001	AT3G22260	BnaC01g31670D
GSBRNA2T00083746001	AT3G24120	BnaC01g30360D
GSBRNA2T00083747001	AT3G24110	BnaC01g30350D
GSBRNA2T00083749001	AT2G30810	BnaC01g30340D
GSBRNA2T00083750001	AT3G04600	BnaC01g30330D
GSBRNA2T00083751001	AT3G24070	BnaC01g30320D
GSBRNA2T00083755001	AT3G12060	BnaC01g30310D
GSBRNA2T00083756001	AT3G24060	BnaC01g30300D
GSBRNA2T00083758001	AT4G32620	BnaC01g30280D
GSBRNA2T00083763001	AT1G31480	BnaC01g30270D
GSBRNA2T00083764001	AT3G60820	BnaC01g30260D
GSBRNA2T00083765001	AT5G45100	BnaC01g30250D
GSBRNA2T00083766001	AT3G24040	BnaC01g30240D
GSBRNA2T00083767001	AT3G24020	BnaC01g30230D
GSBRNA2T00083770001	AT2G37880	BnaC01g30210D
GSBRNA2T00083772001	AT3G23940	BnaC01g30200D
GSBRNA2T00083774001	AT3G25460	BnaC01g30180D
GSBRNA2T00083777001	AT3G50620	BnaC01g30160D
GSBRNA2T00083785001	AT3G28710	BnaAnng08050D
GSBRNA2T00083786001	AT1G54340	BnaAnng08060D
GSBRNA2T00083805001	AT4G05400	BnaA09g19730D
GSBRNA2T00083807001	AT5G01750	BnaA09g19740D
GSBRNA2T00083810001	AT4G05390	BnaA09g19760D
GSBRNA2T00083811001	AT4G05380	BnaA09g19770D
GSBRNA2T00083812001	AT4G05330	BnaA09g19780D
GSBRNA2T00083814001	AT1G60380	BnaA09g19790D
GSBRNA2T00083815001	AT1G60240	BnaA09g19800D
GSBRNA2T00083816001	AT4G05050	BnaA09g19810D
GSBRNA2T00083817001	AT4G05230	BnaA09g19820D
GSBRNA2T00083818001	AT4G05220	BnaA09g19830D
GSBRNA2T00083819001	AT4G21220	BnaA09g19840D
GSBRNA2T00083820001	AT4G05200	BnaA09g19850D
GSBRNA2T00083821001	AT4G05190	BnaA09g19860D
GSBRNA2T00083822001	AT4G05180	BnaA09g19870D
GSBRNA2T00083823001	AT4G05170	BnaA09g19880D
GSBRNA2T00083824001	AT4G05160	BnaA09g19890D
GSBRNA2T00083825001	AT4G05160	BnaA09g19900D
GSBRNA2T00083827001	AT4G05150	BnaA09g19910D
GSBRNA2T00083829001	AT4G05130	BnaA09g19920D
GSBRNA2T00083833001	AT4G05120	BnaA09g19930D
GSBRNA2T00083835001	AT4G05120	BnaA09g19940D
GSBRNA2T00083836001	AT4G05120	BnaA09g19950D
GSBRNA2T00083841001	AT4G24330	BnaCnng62200D
GSBRNA2T00083843001	AT5G22790	BnaAnng29530D
GSBRNA2T00083846001	AT1G23710	BnaC05g50840D
GSBRNA2T00083847001	AT3G02770	BnaAnng29540D
GSBRNA2T00083850001	AT1G13080	BnaAnng29550D
GSBRNA2T00083851001	AT4G16195	BnaCnng62210D
GSBRNA2T00083852001	AT1G58225	BnaCnng62220D
GSBRNA2T00083856001	AT3G45770	BnaAnng29560D
GSBRNA2T00083857001	AT1G50740	BnaC06g41000D
GSBRNA2T00083858001	AT1G50732	BnaC06g41010D
GSBRNA2T00083861001	AT3G17630	BnaCnng62230D
GSBRNA2T00083862001	AT5G13250	BnaA03g55980D
GSBRNA2T00083863001	AT2G30770	BnaCnng62240D
GSBRNA2T00083865001	AT5G09920	BnaAnng29570D
GSBRNA2T00083866001	AT5G09940	BnaAnng29580D
GSBRNA2T00083867001	AT1G22280	BnaAnng29590D
GSBRNA2T00083868001	AT1G22300	BnaAnng29600D
GSBRNA2T00083876001	AT4G02660	BnaAnng29620D
GSBRNA2T00083878001	AT5G55060	BnaCnng62280D
GSBRNA2T00083881001	AT3G25040	BnaCnng62290D
GSBRNA2T00083882001	AT1G79500	BnaCnng62300D
GSBRNA2T00083883001	AT4G15680	BnaA01g35510D
GSBRNA2T00083885001	AT3G18940	BnaCnng62310D
GSBRNA2T00083892001	AT4G12020	BnaC09g52630D
GSBRNA2T00083894001	AT1G22910	BnaAnng29640D
GSBRNA2T00083896001	AT3G52470	BnaCnng62320D
GSBRNA2T00083899001	AT5G59780	BnaCnng62330D
GSBRNA2T00083902001	AT3G47810	BnaCnng62340D
GSBRNA2T00083906001	AT1G29120	BnaCnng62350D
GSBRNA2T00083907001	AT1G29140	BnaCnng62360D
GSBRNA2T00083912001	amor|GSBR	BnaCnng62380D
GSBRNA2T00083914001	AT3G06160	BnaCnng62390D
GSBRNA2T00083916001	AT5G41130	BnaCnng62400D
GSBRNA2T00083918001	AT1G53990	BnaCnng62410D
GSBRNA2T00083919001	AT2G20880	BnaAnng29660D
GSBRNA2T00083920001	AT1G51240	BnaCnng62420D
GSBRNA2T00083921001	AT5G41310	BnaC04g33010D
GSBRNA2T00083923001	AT5G41290	BnaC04g33020D
GSBRNA2T00083925001	AT5G41270	BnaC04g33030D
GSBRNA2T00083927001	AT1G63470	BnaC04g33040D
GSBRNA2T00083928001	AT5G41210	BnaC04g33050D
GSBRNA2T00083929001	AT5G41190	BnaC04g33060D
GSBRNA2T00083930001	AT5G13450	BnaC04g33070D
GSBRNA2T00083932001	AT2G24615	BnaC04g33090D
GSBRNA2T00083934001	AT2G24620	BnaC04g33110D
GSBRNA2T00083935001	AT4G21380	BnaC04g33120D
GSBRNA2T00083936001	AT5G41170	BnaC04g33130D
GSBRNA2T00083937001	AT5G41150	BnaC04g33140D
GSBRNA2T00083938001	AT5G41140	BnaC04g33150D
GSBRNA2T00083941001	AT5G41120	BnaC04g33170D
GSBRNA2T00083942001	AT5G41110	BnaC04g33180D
GSBRNA2T00083943001	AT5G41100	BnaC04g33190D
GSBRNA2T00083944001	AT3G56520	BnaC04g33200D
GSBRNA2T00083945001	AT5G41080	BnaC04g33210D
GSBRNA2T00083946001	AT5G41070	BnaC04g33220D
GSBRNA2T00083947001	AT5G41060	BnaC04g33230D
GSBRNA2T00083948001	AT3G59930	BnaC04g33240D
GSBRNA2T00083952001	AT5G41020	BnaC04g33270D
GSBRNA2T00083954001	AT1G24160	BnaA08g20210D
GSBRNA2T00083955001	AT1G24160	BnaA08g20200D
GSBRNA2T00083957001	AT1G27210	BnaA08g20190D
GSBRNA2T00083958001	AT1G27200	BnaA08g20180D
GSBRNA2T00083959001	AT1G27170	BnaA08g20170D
GSBRNA2T00083961001	AT1G27170	BnaA08g20160D
GSBRNA2T00083962001	AT1G27170	BnaA08g20150D
GSBRNA2T00083964001	AT1G27120	BnaA08g20140D
GSBRNA2T00083965001	AT4G34210	BnaA08g20130D
GSBRNA2T00083967001	AT1G27120	BnaA08g20120D
GSBRNA2T00083968001	AT1G27120	BnaA08g20110D
GSBRNA2T00083969001	AT1G27110	BnaA08g20100D
GSBRNA2T00083970001	AT1G27100	BnaA08g20090D
GSBRNA2T00083971001	AT1G27090	BnaA08g20080D
GSBRNA2T00083972001	AT1G27060	BnaA08g20070D
GSBRNA2T00083973001	AT1G27020	BnaA08g20060D
GSBRNA2T00083974001	AT1G27000	BnaA08g20050D
GSBRNA2T00083976001	AT1G26970	BnaA08g20040D
GSBRNA2T00083977001	AT1G26960	BnaA08g20030D
GSBRNA2T00083979001	AT1G26945	BnaA08g20020D
GSBRNA2T00083980001	AT1G26940	BnaA08g20010D
GSBRNA2T00083981001	AT1G26930	BnaA08g20000D
GSBRNA2T00083982001	AT1G26920	BnaA08g19990D
GSBRNA2T00083983001	AT1G26880	BnaA08g19980D
GSBRNA2T00083984001	AT1G26870	BnaA08g19970D
GSBRNA2T00083987001	AT1G26850	BnaA08g19950D
GSBRNA2T00083988001	AT1G26840	BnaA08g19940D
GSBRNA2T00083989001	AT1G26830	BnaA08g19930D
GSBRNA2T00083991001	AT1G69580	BnaA08g19910D
GSBRNA2T00083992001	AT1G69580	BnaA08g19900D
GSBRNA2T00083993001	AT1G26799	BnaA08g19890D
GSBRNA2T00083996001	AT5G03000	BnaA08g19880D
GSBRNA2T00083997001	AT1G26790	BnaA08g19870D
GSBRNA2T00083998001	AT1G26780	BnaA08g19860D
GSBRNA2T00083999001	AT1G35350	BnaA08g19850D
GSBRNA2T00084025001	AT1G33980	BnaA08g06560D
GSBRNA2T00084026001	AT3G01310	BnaA08g06550D
GSBRNA2T00084028001	AT1G33990	BnaA08g06540D
GSBRNA2T00084029001	AT1G34000	BnaA08g06530D
GSBRNA2T00084031001	AT1G34060	BnaA08g06520D
GSBRNA2T00084044001	AT1G34190	BnaA08g06490D
GSBRNA2T00084045001	AT1G34190	BnaA08g06480D
GSBRNA2T00084046001	AT1G34220	BnaA08g06470D
GSBRNA2T00084047001	AT2G26770	BnaA08g06460D
GSBRNA2T00084048001	AT1G34270	BnaA08g06450D
GSBRNA2T00084050001	AT1G34300	BnaA08g06440D
GSBRNA2T00084051001	AT1G34350	BnaA08g06430D
GSBRNA2T00084052001	AT1G34355	BnaA08g06420D
GSBRNA2T00084053001	AT1G34370	BnaA08g06410D
GSBRNA2T00084054001	AT1G34420	BnaA08g06400D
GSBRNA2T00084056001	AT3G16540	BnaA08g06390D
GSBRNA2T00084057001	AT1G34550	BnaA08g06380D
GSBRNA2T00084060001	AT3G24670	BnaC07g03950D
GSBRNA2T00084062001	AT3G24630	BnaC07g03940D
GSBRNA2T00084063001	AT4G23330	BnaC07g03930D
GSBRNA2T00084066001	AT3G24140	BnaC07g03900D
GSBRNA2T00084067001	AT3G24620	BnaC07g03890D
GSBRNA2T00084074001	AT3G26330	BnaC07g03840D
GSBRNA2T00084076001	AT2G20120	BnaC07g03830D
GSBRNA2T00084078001	AT5G04047	BnaC07g03820D
GSBRNA2T00084080001	AT5G43150	BnaA02g36690D
GSBRNA2T00084082001	AT5G43130	BnaA02g36700D
GSBRNA2T00084085001	AT5G43210	BnaA02g36710D
GSBRNA2T00084086001	AT5G43230	BnaA02g36720D
GSBRNA2T00084088001	AT5G43230	BnaA02g36730D
GSBRNA2T00084091001	AT1G56130	BnaA02g36740D
GSBRNA2T00084092001	AT5G43300	BnaA02g36750D
GSBRNA2T00084093001	AT2G04045	BnaA02g27420D
GSBRNA2T00084094001	AT2G04925	BnaA02g27430D
GSBRNA2T00084096001	AT2G04045	BnaA02g27450D
GSBRNA2T00084097001	AT2G04038	BnaA02g27460D
GSBRNA2T00084098001	AT3G25540	BnaA02g27470D
GSBRNA2T00084099001	AT3G25545	BnaA02g27480D
GSBRNA2T00084100001	AT3G25560	BnaA02g27490D
GSBRNA2T00084101001	AT3G25560	BnaA02g27500D
GSBRNA2T00084103001	AT1G67623	BnaA02g27510D
GSBRNA2T00084104001	AT3G25585	BnaA02g27520D
GSBRNA2T00084105001	AT3G25590	BnaA02g27530D
GSBRNA2T00084106001	AT3G25597	BnaA02g27540D
GSBRNA2T00084107001	AT3G25610	BnaA02g27550D
GSBRNA2T00084108001	AT3G25620	BnaA02g27560D
GSBRNA2T00084110001	AT3G25640	BnaA02g27570D
GSBRNA2T00084111001	AT3G25655	BnaA02g27580D
GSBRNA2T00084114001	AT3G25660	BnaA02g27590D
GSBRNA2T00084115001	AT3G25700	BnaA02g27600D
GSBRNA2T00084118001	AT2G03310	BnaA02g27620D
GSBRNA2T00084121001	AT3G55990	BnaC06g15710D
GSBRNA2T00084123001	AT3G55960	BnaC06g15690D
GSBRNA2T00084124001	AT3G55890	BnaC06g15680D
GSBRNA2T00084134001	AT3G55700	BnaC06g15670D
GSBRNA2T00084135001	AT3G55690	BnaC06g15660D
GSBRNA2T00084136001	AT3G55252	BnaC06g15650D
GSBRNA2T00084173001	AT1G64340	BnaC09g11110D
GSBRNA2T00084181001	AT1G64355	BnaC09g11100D
GSBRNA2T00084185001	AT1G64370	BnaC09g11090D
GSBRNA2T00084186001	AT1G64380	BnaC09g11080D
GSBRNA2T00084187001	AT1G64385	BnaC09g11070D
GSBRNA2T00084195001	AT1G64390	BnaC09g11040D
GSBRNA2T00084196001	AT1G64400	BnaC09g11030D
GSBRNA2T00084201001	AT1G64405	BnaC09g11020D
GSBRNA2T00084202001	AT2G46500	BnaC09g11010D
GSBRNA2T00084203001	AT1G64480	BnaC09g11000D
GSBRNA2T00084204001	AT4G29010	BnaCnng62430D
GSBRNA2T00084208001	AT2G35765	BnaAnng29670D
GSBRNA2T00084210001	AT1G78710	BnaAnng29680D
GSBRNA2T00084211001	AT1G78600	BnaAnng29690D
GSBRNA2T00084215001	amor|GSBR	BnaCnng62440D
GSBRNA2T00084217001	AT2G47240	BnaCnng62450D
GSBRNA2T00084223001	AT3G15110	BnaCnng62470D
GSBRNA2T00084224001	AT3G15115	BnaCnng62480D
GSBRNA2T00084226001	amor|GSBR	BnaAnng29700D
GSBRNA2T00084227001	AT5G44340	BnaCnng62490D
GSBRNA2T00084230001	AT4G13370	BnaAnng29710D
GSBRNA2T00084232001	AT4G13930	BnaCnng62500D
GSBRNA2T00084235001	AT5G42630	BnaA02g36680D
GSBRNA2T00084236001	AT4G14240	BnaCnng62520D
GSBRNA2T00084237001	AT1G62390	BnaA06g38200D
GSBRNA2T00084244001	AT2G33880	BnaCnng62530D
GSBRNA2T00084252001	AT5G42590	BnaAnng29720D
GSBRNA2T00084254001	AT4G20200	BnaAnng29730D
GSBRNA2T00084255001	AT2G06850	BnaCnng62600D
GSBRNA2T00084256001	AT5G44635	BnaCnng62610D
GSBRNA2T00084257001	AT3G04940	BnaCnng62620D
GSBRNA2T00084259001	AT3G21260	BnaCnng62630D
GSBRNA2T00084260001	AT3G43790	BnaAnng29740D
GSBRNA2T00084261001	AT2G03690	BnaAnng29750D
GSBRNA2T00084262001	AT2G03680	BnaAnng29760D
GSBRNA2T00084263001	AT5G62430	BnaAnng29770D
GSBRNA2T00084266001	AT1G43890	BnaAnng29790D
GSBRNA2T00084269001	AT5G65920	BnaCnng62640D
GSBRNA2T00084270001	amor|GSBR	BnaC01g44680D
GSBRNA2T00084276001	AT5G44640	BnaUnng03130D
GSBRNA2T00084277001	AT5G50840	BnaCnng62650D
GSBRNA2T00084278001	AT5G17020	BnaCnng62660D
GSBRNA2T00084281001	AT4G23500	BnaAnng29830D
GSBRNA2T00084285001	AT5G22390	BnaAnng29840D
GSBRNA2T00084290001	AT5G54420	BnaUnng03140D
GSBRNA2T00084291001	AT4G15165	BnaAnng29850D
GSBRNA2T00084294001	AT5G58840	BnaC02g25310D
GSBRNA2T00084295001	AT5G58830	BnaC02g25300D
GSBRNA2T00084297001	AT5G58830	BnaC02g25290D
GSBRNA2T00084300001	AT4G37040	BnaC02g25280D
GSBRNA2T00084301001	AT1G78880	BnaC02g25270D
GSBRNA2T00084302001	AT1G78870	BnaC02g25260D
GSBRNA2T00084303001	AT1G78815	BnaC02g25250D
GSBRNA2T00084304001	AT1G33680	BnaC02g25240D
GSBRNA2T00084307001	AT3G57700	BnaC02g25230D
GSBRNA2T00084308001	AT1G78810	BnaC02g25220D
GSBRNA2T00084311001	AT1G78700	BnaC02g25200D
GSBRNA2T00084313001	AT1G78690	BnaC02g25190D
GSBRNA2T00084314001	AT1G78660	BnaC02g25180D
GSBRNA2T00084317001	AT5G67360	BnaC02g25170D
GSBRNA2T00084318001	amor|GSBR	BnaC02g25160D
GSBRNA2T00084320001	AT5G19880	BnaC02g25150D
GSBRNA2T00084321001	AT3G49180	BnaC02g25140D
GSBRNA2T00084322001	AT5G19880	BnaC02g25130D
GSBRNA2T00084324001	AT2G33000	BnaC02g25120D
GSBRNA2T00084326001	AT3G62330	BnaC02g25110D
GSBRNA2T00084336001	AT1G78630	BnaC02g25080D
GSBRNA2T00084337001	AT1G78610	BnaC02g25070D
GSBRNA2T00084338001	AT1G78600	BnaC02g25060D
GSBRNA2T00084339001	AT1G78590	BnaC02g25050D
GSBRNA2T00084346001	AT1G07440	BnaC02g25030D
GSBRNA2T00084348001	AT1G78580	BnaC02g25020D
GSBRNA2T00084349001	amor|GSBR	BnaC02g25010D
GSBRNA2T00084352001	AT1G78520	BnaC02g24990D
GSBRNA2T00084355001	AT1G78380	BnaC02g24980D
GSBRNA2T00084356001	AT4G24590	BnaC02g24970D
GSBRNA2T00084357001	AT1G78310	BnaC02g24960D
GSBRNA2T00084358001	AT1G78300	BnaC02g24950D
GSBRNA2T00084359001	AT1G78280	BnaC02g24940D
GSBRNA2T00084360001	AT1G78280	BnaC02g24930D
GSBRNA2T00084361001	AT1G78270	BnaC02g24920D
GSBRNA2T00084364001	AT1G78240	BnaC02g24910D
GSBRNA2T00084369001	AT1G78160	BnaC02g24900D
GSBRNA2T00084370001	AT1G78150	BnaC02g24890D
GSBRNA2T00084371001	AT1G78140	BnaC02g24880D
GSBRNA2T00084372001	AT1G78130	BnaC02g24870D
GSBRNA2T00084373001	AT1G78110	BnaC02g24860D
GSBRNA2T00084375001	amor|GSBR	BnaC02g24850D
GSBRNA2T00084376001	AT1G78100	BnaC02g24840D
GSBRNA2T00084385001	amor|GSBR	BnaC02g24810D
GSBRNA2T00084389001	amor|GSBR	BnaC02g24800D
GSBRNA2T00084395001	AT2G45330	BnaC02g24790D
GSBRNA2T00084398001	AT1G78090	BnaC02g24780D
GSBRNA2T00084403001	AT1G78080	BnaC02g24770D
GSBRNA2T00084407001	AT1G78050	BnaC02g24750D
GSBRNA2T00084408001	AT1G78040	BnaC02g24740D
GSBRNA2T00084410001	AT1G78020	BnaC02g24720D
GSBRNA2T00084411001	AT1G78000	BnaC02g24710D
GSBRNA2T00084415001	AT1G77940	BnaC02g24700D
GSBRNA2T00084416001	AT1G59890	BnaC02g24690D
GSBRNA2T00084421001	AT1G77750	BnaC02g24670D
GSBRNA2T00084423001	AT1G77740	BnaC02g24660D
GSBRNA2T00084425001	AT1G77730	BnaC02g24650D
GSBRNA2T00084426001	AT1G77710	BnaC02g24640D
GSBRNA2T00084427001	AT2G41980	BnaC02g24630D
GSBRNA2T00084428001	AT3G04160	BnaC05g19080D
GSBRNA2T00084431001	AT3G05670	BnaC05g19100D
GSBRNA2T00084433001	AT5G41690	BnaC05g19110D
GSBRNA2T00084434001	AT3G05675	BnaC05g19120D
GSBRNA2T00084436001	AT3G05675	BnaC05g19140D
GSBRNA2T00084437001	AT5G18370	BnaC05g19150D
GSBRNA2T00084438001	AT5G18350	BnaC05g19160D
GSBRNA2T00084439001	AT5G18350	BnaC05g19170D
GSBRNA2T00084441001	AT3G05680	BnaC05g19180D
GSBRNA2T00084442001	AT3G05690	BnaC05g19190D
GSBRNA2T00084444001	AT3G05770	BnaC05g19210D
GSBRNA2T00084445001	AT1G24130	BnaC05g19220D
GSBRNA2T00084446001	AT1G24140	BnaC05g19230D
GSBRNA2T00084448001	amor|GSBR	BnaC05g19240D
GSBRNA2T00084449001	AT2G30810	BnaC05g19250D
GSBRNA2T00084456001	AT1G70140	BnaC05g19270D
GSBRNA2T00084457001	AT2G33020	BnaC05g19280D
GSBRNA2T00084458001	AT1G24160	BnaC05g19290D
GSBRNA2T00084460001	AT1G24170	BnaC05g19300D
GSBRNA2T00084462001	AT1G24180	BnaC05g19320D
GSBRNA2T00084467001	AT5G61190	BnaC05g19330D
GSBRNA2T00084469001	AT1G27240	BnaC05g19350D
GSBRNA2T00084470001	AT1G27220	BnaC05g19360D
GSBRNA2T00084473001	AT1G27210	BnaC05g19370D
GSBRNA2T00084474001	AT5G10340	BnaC05g19380D
GSBRNA2T00084476001	AT5G10340	BnaC05g19400D
GSBRNA2T00084478001	AT1G27200	BnaC05g19420D
GSBRNA2T00084479001	AT1G27190	BnaC05g19430D
GSBRNA2T00084481001	AT1G27170	BnaC05g19440D
GSBRNA2T00084483001	AT1G27170	BnaC05g19460D
GSBRNA2T00084484001	AT1G27170	BnaC05g19470D
GSBRNA2T00084487001	AT5G41690	BnaC05g19480D
GSBRNA2T00084492001	AT1G27170	BnaC05g19500D
GSBRNA2T00084493001	AT1G27180	BnaC05g19510D
GSBRNA2T00084494001	AT1G27180	BnaC05g19520D
GSBRNA2T00084496001	AT2G43370	BnaC05g19540D
GSBRNA2T00084497001	AT4G14000	BnaC05g19550D
GSBRNA2T00084501001	AT1G24148	BnaC05g19570D
GSBRNA2T00084502001	AT1G27150	BnaC05g19580D
GSBRNA2T00084503001	AT1G27150	BnaC05g19590D
GSBRNA2T00084504001	AT5G48050	BnaC05g19600D
GSBRNA2T00084508001	AT1G27130	BnaC05g19610D
GSBRNA2T00084512001	AT1G27120	BnaC05g19620D
GSBRNA2T00084513001	AT1G27100	BnaC05g19630D
GSBRNA2T00084514001	AT1G27090	BnaC05g19640D
GSBRNA2T00084515001	AT1G27070	BnaC05g19650D
GSBRNA2T00084516001	AT1G27060	BnaC05g19660D
GSBRNA2T00084521001	AT1G27020	BnaC05g19690D
GSBRNA2T00084522001	AT1G27008	BnaC05g19700D
GSBRNA2T00084526001	AT5G45990	BnaC05g19720D
GSBRNA2T00084527001	AT3G57800	BnaC05g19730D
GSBRNA2T00084534001	AT1G27000	BnaC05g19740D
GSBRNA2T00084535001	AT4G30990	BnaC05g19750D
GSBRNA2T00084536001	AT4G30990	BnaC05g19760D
GSBRNA2T00084538001	AT4G30990	BnaC05g19770D
GSBRNA2T00084539001	AT2G02040	BnaC05g19780D
GSBRNA2T00084540001	AT1G18870	BnaC05g19790D
GSBRNA2T00084542001	AT3G29810	BnaC05g19800D
GSBRNA2T00084552001	AT1G15800	BnaC05g19820D
GSBRNA2T00084553001	amor|GSBR	BnaC05g19830D
GSBRNA2T00084554001	AT4G26870	BnaC05g19840D
GSBRNA2T00084555001	AT1G16020	BnaC05g19850D
GSBRNA2T00084556001	AT3G25720	BnaC05g19860D
GSBRNA2T00084570001	AT1G26960	BnaC05g19890D
GSBRNA2T00084571001	AT4G30990	BnaC05g19900D
GSBRNA2T00084572001	AT3G16830	BnaC05g19910D
GSBRNA2T00084575001	AT4G30990	BnaC05g19930D
GSBRNA2T00084581001	AT2G40750	BnaC04g47350D
GSBRNA2T00084582001	AT2G40760	BnaC04g47360D
GSBRNA2T00084583001	AT2G40765	BnaC04g47370D
GSBRNA2T00084584001	AT2G40770	BnaC04g47380D
GSBRNA2T00084585001	AT2G40780	BnaC04g47390D
GSBRNA2T00084587001	amor|GSBR	BnaC04g47400D
GSBRNA2T00084589001	AT2G40800	BnaC04g47410D
GSBRNA2T00084593001	AT2G40810	BnaC04g47420D
